,index,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,YearRemodAdd,YearBuilt,OverallCond,1stFlrSF,OverallQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotArea,MSSubClass,2ndFlrSF,PavedDrive,HeatingQC,SaleCondition,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,CentralAir,Condition2,HouseStyle,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,BldgType,Electrical,LotFrontage,GarageYrBlt,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,BsmtFullBath,BsmtHalfBath,GarageCars,GarageArea,FireplaceQu,BsmtFinType2,BsmtExposure,GarageType,BsmtCond,BsmtQual,BsmtFinType1,GarageFinish,Utilities,GarageCond,MasVnrType,SaleType,Functional,KitchenQual,Exterior2nd,Exterior1st,GarageQual,MSZoning
48,49,0,1452,2,0,2,3,8,0,2008,1920,5,736,4,0,0,102,0,0,0,0,6,2009,4456,190,716,N,Gd,Partial,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,BrkTil,GasA,2fmCon,SBrkr,33.0,1930.9256591796875,0.0,0.0,0.0,736.0,736.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,TA,None,New,Typ,TA,MetalSd,MetalSd,TA,RM
49,50,0,955,1,0,3,1,6,0,1966,1966,7,955,5,0,0,0,0,0,0,0,1,2007,7742,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,66.0,1966.0,0.0,763.0,0.0,192.0,955.0,1.0,0.0,1.0,386.0,Gd,Unf,No,Attchd,TA,TA,BLQ,Unf,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
50,51,0,1470,2,0,3,1,6,0,1997,1997,6,794,6,0,75,0,0,0,0,0,7,2007,13869,60,676,Y,Gd,Normal,Pave,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,94.26927185058594,1997.0,0.0,182.0,0.0,612.0,794.0,0.0,1.0,2.0,388.0,Gd,Unf,Av,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
51,52,360,1176,1,0,3,1,6,1,1950,1934,6,816,6,112,0,0,0,0,0,400,9,2006,6240,50,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,52.0,1985.0,0.0,0.0,0.0,816.0,816.0,0.0,0.0,2.0,528.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,TA,Wd Sdng,Wd Sdng,TA,RM
52,53,0,816,1,0,2,1,5,0,1963,1963,5,816,5,106,0,0,0,0,0,0,5,2010,8472,90,0,Y,TA,Normal,Grvl,IR2,Bnk,Corner,Mod,IDOTRR,RRNn,N,Norm,1Story,Gable,CompShg,Fa,TA,CBlock,GasA,Duplex,SBrkr,110.0,1963.0,0.0,104.0,712.0,0.0,816.0,1.0,0.0,2.0,516.0,Gd,GLQ,Gd,CarPort,TA,Gd,LwQ,Unf,AllPub,TA,None,WD,Typ,TA,Wd Sdng,Wd Sdng,TA,RM
53,54,0,1842,0,1,0,1,5,1,1987,1981,5,1842,9,857,72,0,0,0,0,0,11,2006,50271,20,0,Y,Gd,Normal,Pave,IR1,Low,Inside,Gtl,Veenker,Norm,Y,Norm,1Story,Gable,WdShngl,Gd,TA,CBlock,GasA,1Fam,SBrkr,68.0,1981.0,0.0,1810.0,0.0,32.0,1842.0,2.0,0.0,3.0,894.0,Gd,Unf,Gd,Attchd,TA,Ex,GLQ,Fin,AllPub,TA,None,WD,Typ,Gd,Wd Shng,WdShing,TA,RL
54,55,0,1360,1,0,3,1,6,1,1955,1955,5,1360,5,0,50,0,0,0,0,0,2,2007,7134,80,0,Y,TA,Normal,Pave,Reg,Bnk,Inside,Mod,NAmes,Norm,Y,Norm,SLvl,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,60.0,1962.0,0.0,384.0,0.0,0.0,384.0,0.0,0.0,2.0,572.0,TA,Unf,No,Detchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Min1,TA,MetalSd,MetalSd,TA,RL
55,56,0,1425,2,0,3,1,7,1,1964,1964,5,1425,6,0,0,0,407,0,0,0,7,2008,10175,20,0,Y,Gd,Normal,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,100.0,1964.0,272.0,490.0,0.0,935.0,1425.0,0.0,0.0,2.0,576.0,Gd,Unf,No,Attchd,TA,TA,BLQ,RFn,AllPub,TA,BrkFace,WD,Typ,TA,Plywood,HdBoard,TA,RL
56,57,0,1739,2,1,3,1,7,0,2000,1999,5,983,8,115,0,0,0,0,0,0,8,2009,2645,160,756,Y,Ex,Abnorml,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,Twnhs,SBrkr,24.0,1999.0,456.0,649.0,0.0,321.0,970.0,1.0,0.0,2.0,480.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,MetalSd,MetalSd,TA,FV
57,58,0,1720,2,1,3,1,7,0,2004,2004,5,860,7,0,70,0,0,0,0,0,8,2006,11645,60,860,Y,Ex,Normal,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,89.0,2004.0,0.0,0.0,0.0,860.0,860.0,0.0,0.0,2.0,565.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
58,59,0,2945,3,1,3,1,10,1,2006,2006,5,1426,10,192,0,37,0,0,0,0,10,2006,13682,60,1519,Y,Ex,Partial,Pave,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,Y,Norm,2Story,Hip,CompShg,Ex,TA,PConc,GasA,1Fam,SBrkr,66.0,2006.0,1031.0,0.0,0.0,1410.0,1410.0,0.0,0.0,3.0,641.0,Gd,Unf,Gd,BuiltIn,TA,Ex,Unf,Fin,AllPub,TA,BrkFace,New,Typ,Gd,VinylSd,VinylSd,TA,RL
59,60,0,780,1,0,2,1,4,0,1972,1972,7,780,5,196,0,0,0,0,0,0,1,2008,7200,20,0,Y,Ex,Normal,Pave,Reg,Bnk,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,60.0,1973.0,0.0,632.0,0.0,148.0,780.0,0.0,0.0,1.0,352.0,Gd,Unf,Av,Detchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
60,61,0,1158,1,1,3,1,5,0,2004,2004,5,1158,6,0,50,0,0,0,0,0,5,2006,13072,20,0,Y,Ex,Partial,Pave,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,63.0,2006.0,0.0,941.0,0.0,217.0,1158.0,1.0,0.0,2.0,576.0,Gd,Unf,No,Detchd,TA,Gd,ALQ,Unf,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,RL
61,62,0,1111,1,0,3,1,6,0,1996,1920,7,581,5,0,0,144,0,0,0,0,3,2007,7200,75,530,N,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,N,Norm,2.5Unf,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,60.0,1935.0,0.0,0.0,0.0,530.0,530.0,0.0,0.0,1.0,288.0,Gd,Unf,No,Detchd,Fa,TA,Unf,Unf,AllPub,TA,None,WD,Typ,Fa,MetalSd,MetalSd,TA,RM
62,63,0,1370,2,0,2,1,6,1,2006,2006,5,1370,8,120,49,0,0,0,0,0,10,2007,6442,120,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,44.0,2006.0,178.0,24.0,0.0,1346.0,1370.0,0.0,0.0,2.0,484.0,Gd,Unf,Mn,Attchd,Gd,Gd,GLQ,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
63,64,0,1710,2,0,3,1,9,0,1950,1921,6,902,7,12,11,64,0,0,0,0,4,2010,10300,70,808,Y,Gd,Normal,Pave,IR1,Bnk,Inside,Gtl,OldTown,RRAn,Y,Feedr,2Story,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,50.0,1990.0,0.0,0.0,0.0,576.0,576.0,0.0,0.0,2.0,480.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,TA,Stucco,Stucco,TA,RM
64,65,0,2034,2,1,3,1,8,0,1998,1997,5,1057,7,576,36,0,0,0,0,0,2,2009,9375,60,977,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,75.88709259033203,1998.0,573.0,739.0,0.0,318.0,1057.0,1.0,0.0,2.0,645.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
65,66,0,2473,2,1,4,1,9,1,2005,2004,5,1143,8,192,151,0,0,0,0,0,10,2007,9591,60,1330,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,76.0,2004.0,344.0,0.0,0.0,1143.0,1143.0,0.0,0.0,3.0,852.0,Gd,Unf,Av,BuiltIn,TA,Ex,Unf,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
66,67,0,2207,2,0,3,1,7,1,1989,1970,5,2207,7,301,0,0,0,0,0,0,7,2010,19900,20,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,NAmes,PosA,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,108.18208312988281,1970.0,287.0,912.0,0.0,1035.0,1947.0,1.0,0.0,2.0,576.0,Gd,Unf,Gd,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Min1,TA,Plywood,Plywood,TA,RL
67,68,0,1479,2,0,3,1,7,0,2003,2003,5,1479,7,144,29,0,0,0,0,0,6,2007,10665,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,72.0,2003.0,167.0,1013.0,0.0,440.0,1453.0,1.0,0.0,2.0,558.0,Gd,Unf,Av,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
68,69,0,747,1,0,2,1,4,0,1950,1945,6,747,4,0,0,0,0,0,0,0,6,2010,4608,30,0,Y,TA,Normal,Pave,Reg,Lvl,Corner,Gtl,OldTown,Artery,Y,Norm,1Story,Gable,CompShg,TA,Gd,CBlock,GasA,1Fam,SBrkr,47.0,1945.0,0.0,0.0,0.0,747.0,747.0,0.0,0.0,1.0,220.0,Gd,Unf,No,Attchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,TA,MetalSd,MetalSd,TA,RM
69,70,0,2287,2,0,3,1,7,1,1953,1953,4,1304,7,0,21,114,0,0,0,0,7,2006,15593,50,983,Y,TA,Normal,Pave,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Y,Norm,1.5Fin,Gable,CompShg,Gd,TA,CBlock,GasW,1Fam,SBrkr,81.0,1953.0,0.0,603.0,0.0,701.0,1304.0,0.0,0.0,2.0,667.0,TA,Unf,No,Attchd,TA,TA,BLQ,Fin,AllPub,TA,None,WD,Typ,TA,AsbShng,BrkFace,TA,RL
70,71,0,2223,2,0,3,1,8,2,1973,1973,6,2223,7,300,0,0,0,0,0,0,2,2007,13651,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Y,Norm,1Story,Gable,CompShg,TA,Gd,CBlock,GasA,1Fam,SBrkr,95.0,1973.0,1115.0,1880.0,0.0,343.0,2223.0,1.0,0.0,2.0,516.0,Gd,Unf,Gd,Attchd,TA,Gd,ALQ,Fin,AllPub,TA,BrkFace,WD,Typ,TA,Plywood,Plywood,TA,RL
71,72,0,845,1,0,2,1,4,0,2006,1982,6,845,4,0,0,0,0,0,0,0,6,2007,7599,20,0,Y,TA,Normal,Pave,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,69.0,1987.0,0.0,565.0,0.0,280.0,845.0,1.0,0.0,2.0,360.0,Gd,Unf,No,Detchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Typ,TA,Plywood,HdBoard,TA,RL
72,73,0,1718,2,1,3,1,7,1,1998,1998,5,885,7,0,94,0,0,291,0,0,12,2009,10141,60,833,Y,Gd,Normal,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,74.0,1998.0,40.0,0.0,0.0,832.0,832.0,0.0,0.0,2.0,427.0,TA,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,BrkFace,WD,Typ,TA,VinylSd,VinylSd,TA,RL
73,74,0,1086,1,0,3,1,6,0,2003,1954,7,1086,5,0,0,0,0,0,0,0,5,2010,10200,20,0,Y,Gd,Normal,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,85.0,1989.0,104.0,320.0,362.0,404.0,1086.0,1.0,0.0,2.0,490.0,Gd,BLQ,No,Attchd,TA,TA,ALQ,Unf,AllPub,TA,BrkFace,WD,Typ,TA,Wd Sdng,Wd Sdng,TA,RL
74,75,0,1605,2,0,3,2,8,0,1950,1915,6,840,3,0,0,202,0,0,0,0,5,2010,5790,50,765,Y,Gd,Normal,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,N,Norm,2Story,Gambrel,CompShg,Gd,Gd,CBlock,GasA,1Fam,SBrkr,60.0,1915.0,0.0,0.0,0.0,840.0,840.0,0.0,0.0,1.0,379.0,Gd,Unf,No,Detchd,TA,Fa,Unf,Unf,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RM
75,76,0,988,1,0,2,1,5,0,1973,1973,5,526,4,120,101,0,0,0,0,0,11,2009,1596,180,462,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Y,Norm,SLvl,Gable,CompShg,TA,TA,CBlock,GasA,Twnhs,SBrkr,21.0,1973.0,0.0,462.0,0.0,0.0,462.0,1.0,0.0,1.0,297.0,Gd,Unf,Gd,BuiltIn,TA,Gd,GLQ,Unf,AllPub,TA,None,WD,Typ,TA,CmentBd,CemntBd,TA,RM
76,77,0,952,1,0,2,1,4,0,1956,1956,7,952,4,0,0,0,0,0,0,0,4,2008,8475,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,FuseA,68.44959259033203,1956.0,0.0,228.0,0.0,724.0,952.0,0.0,0.0,1.0,283.0,Gd,Unf,No,Detchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
77,78,0,1285,1,0,2,1,6,0,2001,1948,5,1072,5,0,0,0,0,0,0,0,1,2008,8635,50,213,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,50.0,1948.0,0.0,336.0,41.0,295.0,672.0,1.0,0.0,1.0,240.0,Gd,GLQ,No,Detchd,TA,TA,BLQ,Unf,AllPub,TA,None,WD,Min1,TA,Wd Sdng,Wd Sdng,TA,RM
78,79,0,1768,2,0,4,2,8,0,1968,1968,5,1768,4,0,0,0,0,0,0,0,4,2010,10778,90,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,N,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,Duplex,SBrkr,72.0,1952.8746337890625,0.0,0.0,0.0,1768.0,1768.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Attchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
79,80,0,1230,1,1,2,1,5,0,1981,1910,6,682,5,74,0,128,0,0,0,0,5,2009,10440,50,548,Y,Gd,Normal,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,60.0,1966.0,0.0,0.0,0.0,440.0,440.0,0.0,0.0,2.0,440.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,TA,Wd Sdng,Wd Sdng,TA,RM
80,81,0,2142,2,1,4,1,8,1,1968,1968,6,1182,6,0,72,0,0,252,0,0,6,2009,13000,60,960,Y,TA,Normal,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Y,Norm,2Story,Gable,CompShg,TA,Gd,CBlock,GasA,1Fam,SBrkr,100.0,1968.0,576.0,448.0,0.0,448.0,896.0,0.0,0.0,1.0,509.0,Gd,Unf,No,Attchd,TA,Gd,Rec,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
81,82,0,1337,2,0,2,1,5,0,1998,1998,5,1337,6,0,199,0,0,0,0,0,3,2006,4500,120,0,Y,Ex,Normal,Pave,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Y,Norm,1Story,Hip,CompShg,TA,Gd,PConc,GasA,TwnhsE,SBrkr,32.0,1998.0,443.0,1201.0,0.0,36.0,1237.0,1.0,0.0,2.0,405.0,Gd,Unf,No,Attchd,Gd,Ex,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,TA,VinylSd,VinylSd,TA,RM
82,83,0,1563,2,0,3,1,6,1,2007,2007,5,1563,8,144,99,0,0,0,0,0,10,2008,10206,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,78.0,2007.0,468.0,33.0,0.0,1530.0,1563.0,0.0,0.0,3.0,758.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
83,84,0,1065,1,1,3,1,6,0,1960,1960,5,1065,5,74,0,0,0,0,0,0,7,2007,8892,20,0,Y,Gd,Normal,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,80.0,1974.0,66.0,0.0,0.0,1065.0,1065.0,0.0,0.0,2.0,461.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,TA,BrkCmn,COD,Typ,TA,MetalSd,MetalSd,TA,RL
84,85,0,1474,2,1,3,1,7,1,1996,1995,5,804,7,120,72,0,0,0,0,700,5,2009,8530,80,670,Y,Gd,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,SLvl,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,68.61284637451172,1995.0,22.0,0.0,0.0,384.0,384.0,0.0,0.0,2.0,400.0,TA,Unf,No,BuiltIn,TA,Gd,Unf,Fin,AllPub,TA,BrkFace,WD,Typ,TA,HdBoard,HdBoard,TA,RL
85,86,0,2417,2,1,4,1,9,1,1992,1991,5,1301,8,127,82,0,0,0,0,0,4,2006,16059,60,1116,Y,Ex,Normal,Pave,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Y,Norm,2Story,Hip,CompShg,Gd,TA,CBlock,GasA,1Fam,SBrkr,121.0,1991.0,284.0,0.0,0.0,1288.0,1288.0,0.0,0.0,2.0,462.0,TA,Unf,No,Attchd,TA,Gd,Unf,Unf,AllPub,TA,BrkFace,WD,Typ,Gd,HdBoard,HdBoard,TA,RL
86,87,0,1560,2,1,3,1,6,1,2005,2005,5,684,6,100,38,0,0,0,0,0,3,2009,11911,60,876,Y,Ex,Normal,Pave,IR2,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,122.0,2005.0,0.0,0.0,0.0,684.0,684.0,0.0,0.0,2.0,400.0,Gd,Unf,Av,BuiltIn,TA,Gd,Unf,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
87,88,0,1224,2,1,2,1,4,0,2009,2009,5,612,6,0,234,0,0,0,0,0,6,2009,3951,160,612,Y,Ex,Partial,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,40.0,2009.0,76.0,0.0,0.0,612.0,612.0,0.0,0.0,2.0,528.0,Gd,Unf,Av,Detchd,TA,Gd,Unf,RFn,AllPub,TA,Stone,New,Typ,Gd,VinylSd,VinylSd,TA,FV
88,89,513,1526,1,0,2,1,6,0,1982,1915,2,1013,3,0,0,156,0,0,0,0,10,2009,8470,50,0,N,TA,Abnorml,Pave,IR1,Lvl,Corner,Gtl,IDOTRR,Feedr,N,Feedr,1.5Fin,Hip,CompShg,Fa,Fa,CBlock,GasA,1Fam,SBrkr,105.0,1944.44677734375,0.0,0.0,0.0,1013.0,1013.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Detchd,Fa,TA,Unf,Unf,AllPub,TA,None,ConLD,Typ,Fa,Plywood,Plywood,TA,C (all)
89,90,0,990,1,0,3,1,5,0,1995,1994,5,990,4,0,0,0,0,0,0,0,8,2007,8070,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,60.0,1983.251953125,0.0,588.0,0.0,402.0,990.0,1.0,0.0,0.0,0.0,Gd,Unf,No,Detchd,TA,Gd,GLQ,Unf,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
90,91,0,1040,1,0,2,1,4,0,1950,1950,5,1040,4,0,29,0,0,0,0,0,7,2006,7200,20,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,Slab,GasA,1Fam,FuseA,60.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,420.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,TA,Wd Sdng,BrkFace,TA,RL
91,92,0,1235,1,0,2,1,6,0,1961,1961,3,1235,5,0,0,0,0,0,0,0,12,2006,8500,20,0,Y,TA,Abnorml,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,85.0,1961.0,203.0,600.0,0.0,635.0,1235.0,0.0,0.0,2.0,480.0,Gd,Unf,No,Attchd,TA,TA,Rec,Unf,AllPub,TA,BrkCmn,WD,Typ,TA,HdBoard,HdBoard,TA,RL
92,93,0,964,1,0,2,1,5,0,2006,1921,7,964,5,0,0,44,0,0,0,0,8,2009,13360,30,0,Y,Ex,Normal,Pave,IR1,HLS,Inside,Gtl,Crawfor,Norm,Y,Norm,1Story,Gable,CompShg,TA,Gd,BrkTil,GasA,1Fam,SBrkr,80.0,1921.0,0.0,713.0,0.0,163.0,876.0,1.0,0.0,2.0,432.0,Gd,Unf,No,Detchd,TA,Gd,ALQ,Unf,AllPub,TA,None,WD,Typ,TA,Wd Sdng,Wd Sdng,TA,RL
93,94,0,2291,2,0,4,2,9,1,1998,1910,6,1260,6,0,0,0,0,99,0,0,11,2007,7200,190,1031,Y,Ex,Normal,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,N,Norm,2.5Unf,Hip,CompShg,TA,TA,BrkTil,GasW,2fmCon,SBrkr,60.0,1900.0,0.0,1046.0,0.0,168.0,1214.0,0.0,1.0,2.0,506.0,Gd,Unf,Mn,Detchd,Fa,TA,Rec,Unf,AllPub,TA,None,WD,Typ,TA,MetalSd,MetalSd,TA,C (all)
94,95,0,1786,2,1,3,1,7,0,1997,1997,5,905,6,0,162,0,0,0,0,0,5,2007,9337,60,881,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,TA,Gd,PConc,GasA,1Fam,SBrkr,69.0,1997.0,0.0,648.0,0.0,176.0,824.0,1.0,0.0,2.0,684.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
95,96,0,1470,2,1,3,1,6,1,1993,1993,8,680,6,232,63,0,0,0,0,480,4,2009,9765,60,790,Y,Gd,Normal,Pave,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Ex,Gd,PConc,GasA,1Fam,SBrkr,81.73751831054688,1993.0,68.0,310.0,0.0,370.0,680.0,0.0,0.0,2.0,420.0,TA,Unf,No,BuiltIn,Gd,Gd,ALQ,Fin,AllPub,TA,BrkFace,WD,Typ,TA,VinylSd,VinylSd,TA,RL
96,97,0,1588,2,0,3,1,6,0,1999,1999,5,1588,7,158,29,0,0,0,0,0,8,2006,10264,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,78.0,1999.0,183.0,1162.0,0.0,426.0,1588.0,0.0,0.0,2.0,472.0,Gd,Unf,Av,Attchd,TA,Gd,ALQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
97,98,0,960,1,0,3,1,6,0,1965,1965,5,960,4,120,0,0,0,0,0,0,5,2007,10921,20,0,P,TA,Normal,Pave,Reg,HLS,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,FuseF,73.0,1965.0,48.0,520.0,0.0,440.0,960.0,1.0,0.0,1.0,432.0,Gd,Unf,No,Attchd,TA,TA,Rec,Fin,AllPub,TA,BrkFace,WD,Typ,TA,HdBoard,HdBoard,TA,RL
